web_scraper_order,web_scraper_start_url,type_habits,Prix,adresse,image_lien
"1767640045-1","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3824404"
"1767640045-2","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robes femme","7 500CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3822662"
"1767640045-3","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe et ceinture","6 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-et-ceinture-3820930"
"1767640045-4","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robes été","8 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-ete-3820743"
"1767640045-5","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Makeba femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/makeba-femme-3820319"
"1767640045-6","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3816886"
"1767640045-7","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Tenue femme","Prix sur demande","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tenue-femme-3815773"
"1767640045-8","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble Hijab femme","23 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-hijab-femme-3815162"
"1767640045-9","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Vêtement femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3814856"
"1767640045-10","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","5 500CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3814419"
"1767640045-11","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3777169"
"1767640045-12","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Habits femme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/habits-femme-3777151"
"1767640045-13","https://sn.coinafrique.com/categorie/vetements-femme?page=30","T-shirt","Prix sur demande","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/t-shirt-3813612"
"1767640045-14","https://sn.coinafrique.com/categorie/vetements-femme?page=30","T-shirt","Prix sur demande","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/t-shirt-3813609"
"1767640045-15","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe coton batik","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-batik-3811463"
"1767640045-16","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3770528"
"1767640045-17","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3770526"
"1767640045-18","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3769200"
"1767640045-19","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Vêtements femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3808018"
"1767640045-20","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Chemisier Primark","2 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/chemisier-primark-3806296"
"1767640045-21","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Jeans Carrera","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/jeans-carrera-3806283"
"1767640045-22","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Vêtements femme","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3765490"
"1767640045-23","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble bas large et chemise","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-bas-large-et-chemise-3804039"
"1767640045-24","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","5 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3802012"
"1767640045-25","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Vêtement femme","6 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3801990"
"1767640045-26","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3801401"
"1767640045-27","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Tenue femme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tenue-femme-3763319"
"1767640045-28","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Vêtement couple","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-couple-3763302"
"1767640045-29","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3763293"
"1767640045-30","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Tenue traditionnelle","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tenue-traditionnelle-3763281"
"1767640045-31","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Tenue traditionnelle","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tenue-traditionnelle-3763278"
"1767640045-32","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Boubou traditionnel","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/boubou-traditionnel-3763284"
"1767640045-33","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe d'été","8 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-dete-3798201"
"1767640045-34","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe d'été","8 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-dete-3798200"
"1767640045-35","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe d'été","8 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-dete-3798196"
"1767640045-36","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe d'été","8 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-dete-3798195"
"1767640045-37","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe d'été","8 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-dete-3798194"
"1767640045-38","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Brodé Pirkha","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/brode-pirkha-3760293"
"1767640045-39","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble lingerie","15 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-lingerie-3788604"
"1767640045-40","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Hijab","20 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/hijab-3788111"
"1767640045-41","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3743575"
"1767640045-42","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3742693"
"1767640045-43","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble dame","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-dame-3742691"
"1767640045-44","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Chaussures talons  femme","10 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/chaussures-talons-femme-3780976"
"1767640045-45","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Grand boubou dame","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-dame-3740375"
"1767640045-46","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Grand boubou dame","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-dame-3740376"
"1767640045-47","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Grand boubou dame","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-dame-3738977"
"1767640045-48","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3738978"
"1767640045-49","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3738974"
"1767640045-50","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe wax","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-wax-3738968"
"1767640045-51","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe wax","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-wax-3738972"
"1767640045-52","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe coton","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-3738963"
"1767640045-53","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3738965"
"1767640045-54","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3738665"
"1767640045-55","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3738546"
"1767640045-56","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3738548"
"1767640045-57","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3738544"
"1767640045-58","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3738545"
"1767640045-59","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble pagne jupe","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-pagne-jupe-3737963"
"1767640045-60","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble pagne jupe","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-pagne-jupe-3737961"
"1767640045-61","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3737641"
"1767640045-62","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe coton","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-coton-3737642"
"1767640045-63","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3736707"
"1767640045-64","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3736712"
"1767640045-65","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3736708"
"1767640045-66","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe été","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-ete-3736626"
"1767640045-67","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe été","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-ete-3736624"
"1767640045-68","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe été","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-ete-3736625"
"1767640045-69","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Vêtements femme","15 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3776803"
"1767640045-70","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Maillots de bains","1 500CFA","Diourbel, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/maillots-de-bains-3773157"
"1767640045-71","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","22 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3772579"
"1767640045-72","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe fleurette","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-fleurette-3731527"
"1767640045-73","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe fleurette","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-fleurette-3731525"
"1767640045-74","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3731389"
"1767640045-75","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3730689"
"1767640045-76","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3729899"
"1767640045-77","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3729902"
"1767640045-78","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3729879"
"1767640045-79","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3729885"
"1767640045-80","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3729877"
"1767640045-81","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3729873"
"1767640045-82","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Robe femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3729871"
"1767640045-83","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble femme","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3728503"
"1767640045-84","https://sn.coinafrique.com/categorie/vetements-femme?page=30","Ensemble chemise","Prix sur demande","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-chemise-3728502"
"1767640182-85","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3824303"
"1767640182-86","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","6 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3869370"
"1767640182-87","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements  femme","23 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3869093"
"1767640182-88","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","6 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3823063"
"1767640182-89","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","4 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3867981"
"1767640182-90","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Baskets Nike Air Force 1","15 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/baskets-nike-air-force-1-3867797"
"1767640182-91","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Pantalon jeans customisés","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/pantalon-jeans-customises-3867769"
"1767640182-92","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3866599"
"1767640182-93","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","6 500CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3865935"
"1767640182-94","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble Veste femme","23 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-veste-femme-3865780"
"1767640182-95","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble Veste femme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-veste-femme-3865776"
"1767640182-96","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtement femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetement-femme-3865591"
"1767640182-97","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Jeans customisés","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/jeans-customises-3865140"
"1767640182-98","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Grand boubou dame","13 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-dame-3820920"
"1767640182-99","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble dame","10 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-dame-3820550"
"1767640182-100","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3862405"
"1767640182-101","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3862395"
"1767640182-102","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3860756"
"1767640182-103","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","6 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3816125"
"1767640182-104","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble wax","7 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-wax-3860074"
"1767640182-105","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble robe","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-robe-3859735"
"1767640182-106","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","14 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3857486"
"1767640182-107","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femme","6 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3856449"
"1767640182-108","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Abaya femme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-femme-3855955"
"1767640182-109","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe de prière femme","8 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-de-priere-femme-3855936"
"1767640182-110","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe de prière femme","8 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-de-priere-femme-3855934"
"1767640182-111","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Combinaison femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/combinaison-femme-3811006"
"1767640182-112","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3811023"
"1767640182-113","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3811027"
"1767640182-114","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Grand boubou dame","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/grand-boubou-dame-3814777"
"1767640182-115","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes femme","6 000CFA","Diamalaye 2, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-femme-3853782"
"1767640182-116","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Tunique femme","25 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tunique-femme-3852733"
"1767640182-117","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Tunique femme","7 500CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/tunique-femme-3852712"
"1767640182-118","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3807437"
"1767640182-119","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","6 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3807444"
"1767640182-120","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble  femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3807454"
"1767640182-121","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Thioub léger","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/thioub-leger-3807441"
"1767640182-122","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robes été","7 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robes-ete-3850735"
"1767640182-123","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe femme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-femme-3809391"
"1767640182-124","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble dame","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-dame-3808973"
"1767640182-125","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3850277"
"1767640182-126","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","11 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3850263"
"1767640182-127","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Abaya Dubaï","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/abaya-dubai-3849884"
"1767640182-128","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3849878"
"1767640182-129","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3849875"
"1767640182-130","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Vêtements femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/vetements-femme-3849640"
"1767640182-131","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Fuseaux","7 500CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/fuseaux-3849618"
"1767640182-132","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3804170"
"1767640182-133","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3804155"
"1767640182-134","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Robe","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/robe-3804157"
"1767640182-135","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Combinaison femme","30 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/combinaison-femme-3805717"
"1767640182-136","https://sn.coinafrique.com/categorie/vetements-femme?page=29","Ensemble femme","20 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-femme/ensemble-femme-3847040"
