web_scraper_order,web_scraper_start_url,types_chaussures,Prix,adresse,image_lien
"1767645344-292","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets Vans femme","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-vans-femme-3316674"
"1767645344-293","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talons femme","8 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-femme-3316026"
"1767645344-294","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets femme","20 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3316019"
"1767645344-295","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Bottes en velours femme","30 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/bottes-en-velours-femme-3316004"
"1767645344-296","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Bottes cuir femme","35 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/bottes-cuir-femme-3315984"
"1767645344-297","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3315933"
"1767645344-298","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femmes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3315410"
"1767645344-299","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3314461"
"1767645344-300","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales femme","4 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3313777"
"1767645344-301","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","3 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3313771"
"1767645344-302","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures Femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3313073"
"1767645344-303","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","12 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3311681"
"1767645344-304","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Nu-pieds pour femme","2 500CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/nu-pieds-pour-femme-3307484"
"1767645344-305","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","2 500CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3307473"
"1767645344-306","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales femme","3 500CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3304490"
"1767645344-307","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets Air Force One","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-air-force-one-3303262"
"1767645344-308","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures d'été","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-dete-3302046"
"1767645344-309","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures massage multi fonction","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-massage-multi-fonction-3301479"
"1767645344-310","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales d'été","13 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-dete-3298535"
"1767645344-311","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","13 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3298236"
"1767645344-312","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talon","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3298031"
"1767645344-313","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets femme","12 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3297281"
"1767645344-314","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","10 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3297013"
"1767645344-315","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3294912"
"1767645344-316","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","20 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3291611"
"1767645344-317","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Ensemble sac et chaussures","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-sac-et-chaussures-3291557"
"1767645344-318","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets femme","17 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3290502"
"1767645344-319","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets Van’s Old School","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-vans-old-school-3288433"
"1767645344-320","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures Femme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3283811"
"1767645344-321","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","5 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3282864"
"1767645344-322","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talons","6 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3282791"
"1767645344-323","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","2 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3279811"
"1767645344-324","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales femme","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3278927"
"1767645344-325","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Ballerines femme","5 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ballerines-femme-3278924"
"1767645344-326","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Ensemble sac et baskets","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-sac-et-baskets-3278921"
"1767645344-327","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3273968"
"1767645344-328","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-3273967"
"1767645344-329","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3273332"
"1767645344-330","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3273095"
"1767645344-331","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3273089"
"1767645344-332","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","15 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3272643"
"1767645344-333","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talon à bout pointu","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-a-bout-pointu-3270324"
"1767645344-334","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talon à bout pointu","17 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-a-bout-pointu-3270320"
"1767645344-335","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","15 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3270049"
"1767645344-336","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","2 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3268220"
"1767645408-337","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","15 000CFA","Guédiawaye, Djida Thiaroye Kaw, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3454376"
"1767645408-338","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3454201"
"1767645408-339","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures orthopédiques","12 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-orthopediques-3453772"
"1767645408-340","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures homme - femme","Prix sur demande","Guédiawaye, Djida Thiaroye Kaw, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-homme-femme-3452870"
"1767645408-341","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures Femme","20 000CFA","Guédiawaye, Djida Thiaroye Kaw, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3451697"
"1767645408-342","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures Femme","20 000CFA","Guédiawaye, Djida Thiaroye Kaw, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3451695"
"1767645408-343","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3450900"
"1767645408-344","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Mules et sandales femme","10 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/mules-et-sandales-femme-3450167"
"1767645408-345","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales femme","8 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3449386"
"1767645408-346","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","20 000CFA","Guédiawaye, Djida Thiaroye Kaw, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3447469"
"1767645408-347","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","12 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3446788"
"1767645408-348","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","23 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3445789"
"1767645408-349","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","5 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3445421"
"1767645408-350","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","8 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3444004"
"1767645408-351","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures Louis Vuitton femme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-louis-vuitton-femme-3442524"
"1767645408-352","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","14 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3440330"
"1767645408-353","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3440300"
"1767645408-354","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talons","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3437243"
"1767645408-355","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talons","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3437230"
"1767645408-356","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talons","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3437219"
"1767645408-357","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures  femmes","14 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3437134"
"1767645408-358","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","17 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3435915"
"1767645408-359","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales nu-pied","10 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-nu-pied-3432580"
"1767645408-360","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","13 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3382555"
"1767645408-361","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Talons femme","13 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/talons-femme-3382554"
"1767645408-362","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","13 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3382557"
"1767645408-363","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3432379"
"1767645408-364","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3432122"
"1767645408-365","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","15 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3430098"
"1767645408-366","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales femme","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3429338"
"1767645408-367","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Ensemble chaussures femme et pochette","25 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-chaussures-femme-et-pochette-3427914"
"1767645408-368","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3427783"
"1767645408-369","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","16 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3424895"
"1767645408-370","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","16 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3424881"
"1767645408-371","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Escarpins à talons","5 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/escarpins-a-talons-3420825"
"1767645408-372","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3419841"
"1767645408-373","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3418881"
"1767645408-374","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures Prada femme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-prada-femme-3418871"
"1767645408-375","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","12 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3418515"
"1767645408-376","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3417117"
"1767645408-377","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","12 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3414751"
"1767645408-378","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussure femme","5 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussure-femme-3413896"
"1767645408-379","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3413868"
"1767645408-380","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femmes","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3413649"
"1767645408-381","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures orthopédiques femme","5 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-orthopediques-femme-3413564"
"1767645408-382","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Boots Prada femme","18 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/boots-prada-femme-3409551"
"1767645408-383","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales dames","2 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-dames-3406037"
"1767645408-384","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales femme","12 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3404719"
"1767645408-385","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3404097"
"1767645408-386","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Pantoufles femme","5 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/pantoufles-femme-3403511"
"1767645408-387","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures en jeans","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-en-jeans-3401684"
"1767645408-388","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3400713"
"1767645408-389","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales cuir massaï","13 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-cuir-massai-3400630"
"1767645408-390","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3400599"
"1767645408-391","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3399406"
"1767645408-392","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","25 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3399389"
"1767645408-393","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","17 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3398176"
"1767645408-394","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures Aldo","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-aldo-3397747"
"1767645408-395","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3397531"
"1767645408-396","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","666CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3394644"
"1767645408-397","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales femme","15 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3392173"
"1767645408-398","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3390666"
"1767645408-399","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon femme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-femme-3390561"
"1767645408-400","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Sandales massaï en cuir","13 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-massai-en-cuir-3390384"
"1767645408-401","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","11 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3390166"
"1767645408-402","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","15 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3388687"
"1767645408-403","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon","16 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3382614"
"1767645408-404","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Ensemble femmes","22 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-femmes-3382567"
"1767645408-405","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","6 000CFA","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3382037"
"1767645408-406","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","6 000CFA","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3382036"
"1767645408-407","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3377511"
"1767645408-408","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","5 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3376017"
"1767645408-409","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","15 000CFA","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3372448"
"1767645408-410","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","15 000CFA","Kaolack, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3367970"
"1767645408-411","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","12 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3365447"
"1767645408-412","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","12 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3365440"
"1767645408-413","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","10 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3364184"
"1767645408-414","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures femme","12 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3364179"
"1767645408-415","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Chaussures à talon femme","15 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-femme-3363885"
"1767645408-416","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Babouches femme","8 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/babouches-femme-3328637"
"1767645408-417","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Babouches femme","8 500CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/babouches-femme-3320524"
"1767645408-418","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Babouches femme","8 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/babouches-femme-3322597"
"1767645408-419","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Baskets femme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3362855"
"1767645408-420","https://sn.coinafrique.com/categorie/chaussures-femme?page=16","Escarpins","15 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/escarpins-3362826"
